show_id,type,title,country,release_year,rating,listed_in,description,year_added,duration,country_encoded,genre_count,has_drama,content_age,is_recent,rating_category,is_international,predicted_content_type,content_prediction_confidence,predicted_rating_category,rating_prediction_confidence,feature_engineering_applied,ml_analysis_date
s2563,Movie,Arctic Dogs,"India, United Kingdom, China, Canada, Japan, South Korea, United States",2019,PG,"Children & Family Movies, Comedies","When he stumbles upon evil Otto Von Walrus's scheme to melt the Arctic, ambitious delivery fox Swifty assembles a ragtag crew to protect the planet.",2020.0,93 min,269,2,0,4.0,1,Family,0,Movie,1.0,0,0.39633096896131076,True,2025-08-12
s2564,Movie,Luccas Neto em: Acampamento de Férias 2,Brazil,2020,TV-G,"Children & Family Movies, Comedies, Music & Musicals","Luccas and his band of buddies make music and mischief at a new summer camp, where they face off with talented rivals and their tough coach.",2020.0,81 min,45,3,0,4.0,1,Family,0,Movie,1.0,1,0.5540100948455077,True,2025-08-12
s2565,Movie,One Day: Justice Delivered,India,2019,TV-14,"Dramas, International Movies","A former judge in retirement finds and punishes the culprits he could not convict in court, spurring a crime branch officer to investigate.",2020.0,120 min,251,2,1,4.0,1,Teen,1,Movie,1.0,0,0.49329412608017137,True,2025-08-12
s2566,TV Show,Almost Happy,Argentina,2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies","Sebastián is a radio show host of modest fame, trying to find a way in the world as he deals with his ex-wife (whom he still loves) and two kids.",2020.0,1 Season,2,3,0,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s2567,Movie,Bennett's War,United States,2019,PG-13,"Dramas, Sports Movies",A medically discharged soldier attempts an improbable return to motorcycle racing to win enough prize money to save his father's farm.,2020.0,94 min,603,2,1,4.0,1,Teen,0,Movie,1.0,0,0.5684131617444541,True,2025-08-12
s2568,Movie,Death Can Wait,Colombia,2020,TV-14,"Comedies, International Movies","After learning he may die soon, a modest accountant pulls off a shady money scheme and heads to Europe, where he's faced with a life-or-death situation.",2020.0,91 min,121,2,0,4.0,1,Teen,1,Movie,1.0,0,0.41457002869931103,True,2025-08-12
s2569,TV Show,Hangar 1: The UFO Files,United States,2015,TV-PG,Docuseries,Researchers add context and clarity to UFO mysteries and conspiracy theories as they unpack clues in a trove of files covering decades of sightings.,2020.0,1 Season,603,1,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2570,TV Show,Hoarders,United States,2020,TV-PG,Reality TV,"This reality series enters the worlds of compulsive hoarders, whose addiction to acquisition overwhelms not just their homes but also their lives.",2020.0,1 Season,603,1,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2571,Movie,Lady Driver,United States,2019,PG,"Dramas, Sports Movies","When a rebellious teen searches for her unknown roots, it leads her to the sport of dirt track racing and a discovery she didn't expect.",2020.0,104 min,603,2,1,4.0,1,Family,0,Movie,1.0,0,0.5656362518893225,True,2025-08-12
s2572,Movie,Mike Birbiglia: My Girlfriend's Boyfriend,United States,2013,TV-14,Stand-Up Comedy,"On this painfully honest but hilarious journey, Birbiglia struggles to find reason in an area where it may be impossible to find: love.",2020.0,76 min,603,1,0,4.0,1,Teen,0,Movie,1.0,0,0.5104662675185622,True,2025-08-12
s2573,Movie,Roped,United States,2020,PG,"Children & Family Movies, Dramas, Romantic Movies",A star cowboy in a traveling rodeo gets thrown off course when he falls in love with the daughter of a tough-minded town councilman.,2020.0,90 min,603,3,1,4.0,1,Family,0,Movie,1.0,0,0.4858008467397102,True,2025-08-12
s2574,Movie,The Stand at Paxton County,United States,2020,R,"Dramas, Independent Movies, Thrillers",A military veteran comes home to find her father harassed by a sheriff intent on confiscating the livestock on their ranch under shady pretenses.,2020.0,103 min,603,3,1,4.0,1,Adult,0,Movie,1.0,0,0.4919684027005863,True,2025-08-12
s2575,TV Show,The Universe: Ancient Mysteries Solved,United States,2015,TV-PG,"Docuseries, Science & Nature TV","From astronomical events to shapes and patterns in space, strange and wonderful phenomena are explored with modern science in this series.",2020.0,1 Season,603,2,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2576,TV Show,WWII in HD,United States,2009,TV-14,Docuseries,Rare color footage interwoven with firsthand interviews and diary entries bring to life the global sweep of World War II via those who were there.,2020.0,1 Season,603,1,0,4.0,1,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s2577,Movie,All Day and a Night,United States,2020,R,"Dramas, Independent Movies","While serving life in prison, a young man looks back at the people, the circumstances and the system that set him on the path toward his crime.",2020.0,122 min,603,2,1,4.0,1,Adult,0,Movie,1.0,0,0.551385229245427,True,2025-08-12
s2578,Movie,Cracked Up: The Darrell Hammond Story,United States,2018,TV-MA,Documentaries,"""Saturday Night Live"" star Darrell Hammond reveals the extreme abuse he suffered during childhood, a trauma that nearly destroyed his life as an adult.",2020.0,97 min,603,1,0,4.0,1,Adult,0,Movie,1.0,0,0.49643363731361423,True,2025-08-12
s2579,Movie,Get In,"France, Belgium",2019,TV-MA,"International Movies, Thrillers","When he returns from vacation and finds his home occupied by squatters, a family man is caught in a conflict that escalates to terrifying heights.",2020.0,98 min,165,2,0,4.0,1,Adult,1,Movie,1.0,0,0.41393140135377204,True,2025-08-12
s2580,Movie,Go! Go! Cory Carson: The Chrissy,United States,2020,TV-Y,Children & Family Movies,"The Carson kids win a talent show with a dance that Cory created. But when ""The Chrissy"" catches on, his little sister gets all of the attention.",2020.0,42 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.4699484359336756,True,2025-08-12
s2581,TV Show,Hollywood,United States,2020,TV-MA,TV Dramas,"In post-World War II Hollywood, an ambitious group of aspiring actors and filmmakers will do almost anything to make their showbiz dreams come true.",2020.0,1 Season,603,1,1,4.0,1,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s2582,Movie,I Am Divine,United States,2013,TV-MA,"Documentaries, LGBTQ Movies",This captivating documentary explores the life and work of filmmaker John Waters's muse: internationally celebrated drag superstar Divine.,2020.0,90 min,603,2,0,4.0,1,Adult,0,Movie,1.0,1,0.4046069433523312,True,2025-08-12
s2583,Movie,Madagascar: Escape 2 Africa,United States,2008,PG,"Children & Family Movies, Comedies","A botched rescue strands Alex the lion and his companions in Africa. Sadly, Alex discovers he has little in common with the locals.",2020.0,91 min,603,2,0,4.0,1,Family,0,Movie,1.0,0,0.43367914692891857,True,2025-08-12
s2584,TV Show,Masha and the Bear,Russia,2019,TV-Y,Kids' TV,"Lively little Masha lives near the forest, where she has many wonderful adventures with her best friend, a bear who used to be in the circus.",2020.0,4 Seasons,407,1,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2585,Movie,Material,South Africa,2012,TV-14,"Comedies, Dramas, International Movies","A dutiful son must hide his pursuit of stand-up comedy from his staunch father, who expects him to inherit his store and uphold their Muslim beliefs.",2020.0,94 min,426,3,1,4.0,1,Teen,1,Movie,1.0,0,0.48833043740198007,True,2025-08-12
s2586,TV Show,Medici: Masters of Florence,"Italy, United Kingdom, France",2019,TV-MA,"International TV Shows, TV Dramas","After his father's murder, banking heir Cosimo Medici battles opponents of his artistic, economic and political visions for 15th-century Florence.",2020.0,3 Seasons,315,2,1,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s2587,TV Show,Monthly Girls' Nozaki Kun,Japan,2014,TV-PG,"Anime Series, Romantic TV Shows",Art imitates life when Chiyo discovers her crush is a famous artist who wants to use their budding relationship as inspiration for his romantic manga.,2020.0,1 Season,319,2,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2588,Movie,Mrs. Serial Killer,India,2020,TV-MA,"International Movies, Thrillers","When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence.",2020.0,107 min,251,2,0,4.0,1,Adult,1,Movie,1.0,0,0.4154209384667483,True,2025-08-12
s2589,TV Show,Oh Yuck,Canada,2020,TV-G,"Kids' TV, TV Comedies","Using a concoction of cartoons, comedy and live action, Dr. Yuck and his eccentric lab mates investigate the science behind the planet's ickiest things.",2020.0,1 Season,58,2,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2590,Movie,Psycho,India,2020,TV-MA,"Horror Movies, International Movies, Thrillers","As a visually impaired man attempts to rescue his love interest from a serial killer, the dark story behind the murderer’s disturbing psyche emerges.",2020.0,143 min,251,3,0,4.0,1,Adult,1,Movie,1.0,2,0.5107232859643972,True,2025-08-12
s2591,TV Show,Reckoning,"Australia, United States",2019,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries","When a local teen is murdered in their quiet, suburban community, two fathers intent on protecting their families must contend with their inner demons.",2020.0,1 Season,30,3,1,4.0,1,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s2592,Movie,The Half Of It,United States,2020,PG-13,"Comedies, Dramas, LGBTQ Movies","When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend — or fall for his crush.",2020.0,105 min,603,3,1,4.0,1,Teen,0,Movie,1.0,0,0.501973732275781,True,2025-08-12
s2593,Movie,The Heartbreak Kid,United States,2007,R,"Comedies, Romantic Movies","Ben Stiller stars as a newlywed who marries a dreamy woman, only to learn on their honeymoon that she's a total nightmare.",2020.0,116 min,603,2,0,4.0,1,Adult,0,Movie,1.0,0,0.43269388752546517,True,2025-08-12
s2594,Movie,Thomas & Friends: Marvelous Machinery: A New Arrival,United States,2020,TV-Y,Children & Family Movies,"With a technology fair in Sodor, Thomas and the Steam Team tackle a flurry of tasks — but can they complete their deliveries before the grand opening?",2020.0,23 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.541071254248096,True,2025-08-12
s2595,Movie,Thomas & Friends: Marvelous Machinery: World of Tomorrow,United States,2020,TV-Y,Children & Family Movies,"Amid special demonstrations in Sodor, Thomas and the gang worry they'll be replaced by new inventions until a mission shows how useful they really are.",2020.0,23 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.541071254248096,True,2025-08-12
s2596,Movie,Thomas & Friends: Thomas and the Royal Engine,United States,2020,TV-Y,Children & Family Movies,An invitation from the Queen sends Thomas and the crew to London as they weave through delays and debacles while racing to a royal celebration.,2020.0,23 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.541071254248096,True,2025-08-12
s2597,Movie,What a Girl Wants,"United States, United Kingdom",2003,PG,"Children & Family Movies, Comedies","In search of the father she's never met, the daughter of a bohemian American woman heads to Europe and finds that her dad is an uptight politician.",2020.0,105 min,718,2,0,4.0,1,Family,0,Movie,1.0,0,0.4480720086090377,True,2025-08-12
s2598,Movie,Dangerous Lies,United States,2020,TV-14,Thrillers,"A broke caregiver unexpectedly inherits her patient's estate, but dark secrets swirl around her newfound wealth, tangling her in deceit and danger.",2020.0,97 min,603,1,0,4.0,1,Teen,0,Movie,1.0,0,0.49643363731361423,True,2025-08-12
s2599,TV Show,DRIFTING DRAGONS,Japan,2020,TV-14,"Anime Series, International TV Shows","Dragons are on the menu as the crew of the airship Quin Zaza sets out on a hunt. If they fail, empty stomachs will be the least of their worries.",2020.0,1 Season,319,2,0,4.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s2600,TV Show,El señor de los Cielos,"United States, Mexico, Colombia",2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Only Aurelio Casillas can fill Pablo Escobar's shoes and become Mexico's biggest drug trafficker of the '90s.,2020.0,7 Seasons,691,3,0,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s2601,TV Show,Good Witch,"United States, Canada",2019,TV-PG,"TV Dramas, TV Sci-Fi & Fantasy","Raising her daughter in a small town, an enchanting widow with magical powers provokes the interest and exasperation of a skeptical big-city doctor.",2020.0,5 Seasons,621,2,1,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s2602,Movie,Rich in Love,Brazil,2020,TV-14,"Comedies, International Movies, Romantic Movies","Rich kid Teto is determined to prove himself to Paula, his love interest. But when he tells her he grew up poor, the lie spins out of control.",2020.0,105 min,45,3,0,4.0,1,Teen,1,Movie,1.0,2,0.4237383900850117,True,2025-08-12
s2603,TV Show,The Forest of Love: Deep Cut,Japan,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Nothing's as it seems when a charismatic conman and an aspiring film crew delve into the lives of two emotionally scarred women.,2020.0,1 Season,319,3,1,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s2604,TV Show,The Victims' Game,Taiwan,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas","After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",2020.0,1 Season,483,3,1,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s2605,Movie,A Secret Love,United States,2020,TV-14,"Documentaries, LGBTQ Movies","Amid shifting times, two women kept their decades-long love a secret. But coming out later in life comes with its own set of challenges.",2020.0,83 min,603,2,0,4.0,1,Teen,0,Movie,1.0,1,0.432971295575279,True,2025-08-12
s2606,Movie,Ekşi Elmalar,Turkey,2016,TV-PG,"Dramas, International Movies","In an eastern Turkish town, suitors knock on the door of the mayor and father of three beautiful daughters who choose to follow their own paths.",2020.0,109 min,492,2,1,4.0,1,Family,1,Movie,1.0,0,0.5327296417326143,True,2025-08-12
s2607,TV Show,Extracurricular,South Korea,2020,TV-MA,"Crime TV Shows, International TV Shows, Korean TV Shows",A model high school student who's steeped in a world of serious crime finds his double life upended when a classmate takes an interest in his secret.,2020.0,1 Season,435,3,0,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s2608,Movie,Love Is War,Nigeria,2019,TV-14,"Comedies, Dramas, International Movies",An adoring couple elects to test the strength of their marriage when they run against each other for the office of state governor.,2020.0,111 min,368,3,1,4.0,1,Teen,1,Movie,1.0,2,0.4582884983347184,True,2025-08-12
s2609,Movie,Murder to Mercy: The Cyntoia Brown Story,United States,2020,TV-MA,Documentaries,"After 16-year-old Cyntoia Brown is sentenced to life in prison, questions about her past, physiology and the law itself call her guilt into question.",2020.0,97 min,603,1,0,4.0,1,Adult,0,Movie,1.0,0,0.49643363731361423,True,2025-08-12
s2610,TV Show,Nadiya’s Time to Eat,United Kingdom,2020,TV-G,"British TV Shows, International TV Shows, Reality TV","On this cooking show, Nadiya Hussain serves up delicious shortcuts, vital ingredients and fast favorites — perfect for today's time-strapped families.",2020.0,1 Season,506,3,0,4.0,1,Family,1,Movie,1.0,0,0.0,True,2025-08-12
s2611,Movie,R.K.Nagar,India,2019,TV-14,"Action & Adventure, Comedies, Dramas",Things look up for a Chennai man struggling to make ends meet when he falls for a politician’s daughter – until he gets entangled in a murder case.,2020.0,132 min,251,3,1,4.0,1,Teen,0,Movie,1.0,2,0.48812773565571344,True,2025-08-12
s2612,TV Show,Tjovitjo,South Africa,2017,TV-MA,"International TV Shows, TV Dramas","Amidst poverty and struggle, a hardened pantsula dance leader enters a dark space and searches for redemption and salvation in his community.",2020.0,2 Seasons,426,2,1,4.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
