show_id,type,title,country,release_year,rating,listed_in,country_encoded,genre_count,has_drama,content_age,rating_category,ml_predicted_type
s655,Movie,#Selfie,Romania,2014,TV-MA,"Comedies, Dramas, International Movies",402,3,1,3.0,Adult,Movie
s656,Movie,#Selfie 69,Romania,2016,TV-MA,"Comedies, Dramas, International Movies",402,3,1,3.0,Adult,Movie
s657,Movie,Love Is a Story,Romania,2015,TV-MA,"International Movies, Music & Musicals, Romantic Movies",402,3,0,3.0,Adult,Movie
s658,TV Show,The Mole,United States,2001,TV-14,"Reality TV, TV Action & Adventure, TV Mysteries",603,3,0,3.0,Teen,Movie
s659,TV Show,"Nevertheless,",United States,2021,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",603,3,1,3.0,Teen,Movie
s660,TV Show,Bangkok Love Stories: Innocence,Thailand,2018,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",488,3,1,3.0,Teen,Movie
s661,TV Show,Black Lightning,United States,2021,TV-14,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",603,3,1,3.0,Teen,Movie
s662,TV Show,Call My Agent!,France,2018,TV-MA,"International TV Shows, TV Comedies, TV Dramas",162,3,1,3.0,Adult,Movie
s663,TV Show,Champions,United States,2018,TV-14,TV Comedies,603,1,0,3.0,Teen,Movie
s664,TV Show,Charité at War,United States,2019,TV-MA,"International TV Shows, TV Dramas",603,2,1,3.0,Adult,Movie
s665,TV Show,Cleo & Cuquin,Spain,2020,TV-Y,Kids' TV,444,1,0,3.0,Family,Movie
s666,TV Show,Deadwind,"Finland, Germany",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",158,3,1,3.0,Adult,Movie
s667,TV Show,Gameboys Level-Up Edition,United States,2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",603,3,0,3.0,Teen,Movie
s668,TV Show,Glee,United States,2015,TV-14,"TV Comedies, TV Dramas, Teen TV Shows",603,3,1,3.0,Teen,Movie
s669,TV Show,Hap and Leonard,United States,2018,TV-MA,"Crime TV Shows, TV Dramas",603,2,1,3.0,Adult,Movie
s670,TV Show,Locked Up,Spain,2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",444,3,0,3.0,Adult,Movie
s671,Movie,Mobile Suit Gundam II: Soldiers of Sorrow,United States,1981,TV-14,"Action & Adventure, Anime Features, International Movies",603,3,0,3.0,Teen,Movie
s672,Movie,Mobile Suit Gundam III: Encounters in Space,United States,1982,TV-MA,"Action & Adventure, Anime Features, International Movies",603,3,0,3.0,Adult,Movie
s673,Movie,Mobile Suit Gundam: Char's Counterattack,United States,1988,TV-14,"Action & Adventure, Anime Features, International Movies",603,3,0,3.0,Teen,Movie
s674,TV Show,No Time for Shame,Argentina,2019,TV-MA,"International TV Shows, Reality TV, Spanish-Language TV Shows",2,3,0,3.0,Adult,Movie
s675,TV Show,Pose,United States,2019,TV-MA,TV Dramas,603,1,1,3.0,Adult,Movie
s676,TV Show,REA(L)OVE,Japan,2018,TV-MA,"International TV Shows, Reality TV, Romantic TV Shows",319,3,0,3.0,Adult,Movie
s677,TV Show,Riverdale,United States,2019,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",603,3,1,3.0,Teen,Movie
s678,TV Show,Schitt's Creek,"Canada, United States",2020,TV-MA,TV Comedies,86,1,0,3.0,Adult,Movie
s679,TV Show,The Assassination of Gianni Versace,United States,2018,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",603,3,1,3.0,Adult,Movie
s680,TV Show,The Judgement,Thailand,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",488,3,1,3.0,Adult,Movie
s681,TV Show,The Last Dance,United States,2020,TV-MA,Docuseries,603,1,0,3.0,Adult,Movie
s682,TV Show,They've Gotta Have Us,United Kingdom,2018,TV-MA,"British TV Shows, Docuseries",506,2,0,3.0,Adult,Movie
s683,TV Show,Why Are You Like This,Australia,2021,TV-MA,"International TV Shows, TV Comedies",15,2,0,3.0,Adult,Movie
s684,Movie,A Family,United States,2021,TV-MA,"Dramas, International Movies",603,2,1,3.0,Adult,Movie
s685,TV Show,Elite,Spain,2021,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",444,3,0,3.0,Adult,Movie
s686,Movie,Fatherhood,United States,2021,PG-13,Dramas,603,1,1,3.0,Teen,Movie
s687,TV Show,Hospital Playlist,South Korea,2021,TV-14,"International TV Shows, Korean TV Shows, TV Comedies",435,3,0,3.0,Teen,Movie
s688,Movie,Jagame Thandhiram,United States,2021,TV-MA,"Action & Adventure, Dramas, International Movies",603,3,1,3.0,Adult,Movie
s689,Movie,Kambili: The Whole 30 Yards,Nigeria,2020,TV-14,"Comedies, International Movies, Romantic Movies",368,3,0,3.0,Teen,Movie
s690,Movie,Mobile Suit Gundam I,United States,1981,TV-14,"Action & Adventure, Anime Features, Classic Movies",603,3,0,3.0,Teen,Movie
s691,Movie,Rurouni Kenshin: The Final,United States,2021,TV-14,"Action & Adventure, International Movies",603,2,0,3.0,Teen,Movie
s692,TV Show,So Not Worth It,United States,2021,TV-14,"International TV Shows, TV Comedies",603,2,0,3.0,Teen,Movie
s693,TV Show,The Rational Life,United States,2021,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",603,3,1,3.0,Teen,Movie
s694,Movie,Ali & Ratu Ratu Queens,United States,2021,TV-14,"Comedies, Dramas, International Movies",603,3,1,3.0,Teen,Movie
s695,Movie,Aziza,"Lebanon, Syria",2019,TV-PG,"Comedies, Dramas, Independent Movies",333,3,1,3.0,Family,Movie
s696,Movie,Besieged Bread,United States,2015,TV-14,"Dramas, International Movies",603,2,1,3.0,Teen,Movie
s697,TV Show,Black Summer,"Canada, United States",2021,TV-MA,"TV Action & Adventure, TV Dramas, TV Horror",86,3,1,3.0,Adult,Movie
s698,TV Show,Elite Short Stories: Carla Samuel,United States,2021,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",603,3,0,3.0,Adult,Movie
s699,Movie,Fan Girl,Philippines,2020,TV-MA,"Dramas, Independent Movies, International Movies",388,3,1,3.0,Adult,Movie
s700,TV Show,Katla,Iceland,2021,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",249,3,1,3.0,Adult,Movie
s701,TV Show,Record of Ragnarok,United States,2021,TV-MA,"Anime Series, International TV Shows",603,2,0,3.0,Adult,Movie
s702,Movie,Red Snow,Canada,2019,TV-MA,Dramas,58,1,1,3.0,Adult,Movie
s703,Movie,Silver Linings Playbook,United States,2012,R,"Comedies, Dramas, Independent Movies",603,3,1,3.0,Adult,Movie
s704,TV Show,The Gift,Turkey,2021,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",492,3,1,3.0,Adult,Movie
s705,Movie,A Man For The Week End,United States,2018,TV-14,"Comedies, Dramas, International Movies",603,3,1,3.0,Teen,Movie
s706,Movie,Biking Borders,Germany,2019,TV-14,"Documentaries, International Movies, Sports Movies",212,3,0,3.0,Teen,Movie
s707,TV Show,Elite Short Stories: Omar Ander Alexis,United States,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",603,3,1,3.0,Adult,Movie
s708,TV Show,Let's Eat,United States,2021,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",603,3,0,3.0,Teen,Movie
s709,Movie,Lowriders,United States,2016,PG-13,"Dramas, Independent Movies",603,2,1,3.0,Teen,Movie
s710,TV Show,Millennials,Argentina,2020,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2,3,0,3.0,Adult,Movie
s711,TV Show,Penguin Town,United States,2021,TV-PG,"Docuseries, Science & Nature TV",603,2,0,3.0,Family,Movie
s712,Movie,Security,Italy,2021,TV-MA,"Dramas, International Movies, Thrillers",302,3,1,3.0,Adult,Movie
s713,Movie,Silver Skates,United States,2020,TV-MA,"Action & Adventure, Dramas, International Movies",603,3,1,3.0,Adult,Movie
s714,TV Show,Avengers Climate Conundrum,United States,2020,TV-Y7,"Kids' TV, TV Comedies",603,2,0,3.0,Family,Movie
s715,TV Show,Beyond Evil,United States,2021,TV-MA,"Crime TV Shows, International TV Shows, TV Thrillers",603,3,0,3.0,Adult,Movie
s716,TV Show,Elite Short Stories: Nadia Guzmán,United States,2021,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",603,3,0,3.0,Adult,Movie
s717,Movie,FTA,United States,1972,TV-MA,Documentaries,603,1,0,3.0,Adult,Movie
s718,Movie,Headspace: Unwind Your Mind,United States,2021,TV-G,Documentaries,603,1,0,3.0,Family,Movie
s719,Movie,Life of Crime,United States,2013,R,"Comedies, Independent Movies",603,2,0,3.0,Adult,Movie
s720,TV Show,Power Rangers Dino Fury,United States,2021,TV-G,Kids' TV,603,1,0,3.0,Family,Movie
s721,TV Show,Rhyme Time Town,United States,2021,TV-Y,Kids' TV,603,1,0,3.0,Family,Movie
s722,Movie,Rogue Warfare: Death of a Nation,United States,2020,R,Action & Adventure,603,1,0,3.0,Adult,Movie
s723,Movie,Sir! No Sir!,United States,2005,TV-MA,Documentaries,603,1,0,3.0,Adult,Movie
s724,TV Show,The American Bible Challenge,United States,2014,TV-G,Reality TV,603,1,0,3.0,Family,Movie
s725,Movie,The Reason I Jump,"United States, United Kingdom",2021,TV-14,Documentaries,718,1,0,3.0,Teen,Movie
s726,TV Show,Elite Short Stories: Guzmán Caye Rebe,United States,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",603,3,1,3.0,Adult,Movie
s727,TV Show,Metallica: Some Kind of Monster,United States,2014,TV-MA,TV Shows,603,1,0,3.0,Adult,Movie
s728,Movie,Picture a Scientist,United States,2020,TV-MA,Documentaries,603,1,0,3.0,Adult,Movie
s729,Movie,The Devil Below,United States,2021,TV-MA,Horror Movies,603,1,0,3.0,Adult,Movie
s730,Movie,Bling Empire - The Afterparty,United States,2021,TV-MA,Movies,603,1,0,3.0,Adult,Movie
s731,Movie,Cobra Kai - The Afterparty,United States,2021,TV-MA,Movies,603,1,0,3.0,Adult,Movie
s732,TV Show,Love (ft. Marriage and Divorce),South Korea,2021,TV-14,"International TV Shows, TV Dramas",435,2,1,3.0,Teen,Movie
s733,Movie,To All the Boys: Always and Forever - The Afterparty,United States,2021,TV-MA,Movies,603,1,0,3.0,Adult,Movie
s734,TV Show,LEGO Friends: The Power of Friendship,Denmark,2016,TV-Y7,Kids' TV,134,1,0,3.0,Family,Movie
s735,TV Show,Lupin,"France, United States",2021,TV-MA,"Crime TV Shows, International TV Shows, TV Action & Adventure",206,3,0,3.0,Adult,Movie
s736,Movie,Sarbath,India,2021,TV-PG,"Comedies, Dramas, International Movies",251,3,1,3.0,Family,Movie
s737,Movie,Skater Girl,"United States, India",2021,PG,"Children & Family Movies, Dramas, International Movies",671,3,1,3.0,Family,Movie
s738,TV Show,Trese,"Philippines, Singapore, Indonesia",2021,TV-MA,"Anime Series, Crime TV Shows, TV Horror",392,3,0,3.0,Adult,Movie
s739,Movie,Trese After Dark,United States,2021,TV-14,"Anime Features, Documentaries",603,2,0,3.0,Teen,Movie
s740,Movie,Wish Dragon,"China, United States, Canada",2021,PG,"Children & Family Movies, Comedies",119,2,0,3.0,Family,Movie
s741,Movie,A Haunted House 2,United States,2014,R,"Comedies, Horror Movies",603,2,0,3.0,Adult,Movie
s742,Movie,Blind Intersections,"Lebanon, United Arab Emirates",2012,TV-MA,"Dramas, International Movies",334,2,1,3.0,Adult,Movie
s743,Movie,Camellia Sisters,Vietnam,2021,TV-MA,"Dramas, International Movies",745,2,1,3.0,Adult,Movie
s744,Movie,Copenhagen,"Canada, United States, Denmark",2014,TV-MA,"Dramas, Independent Movies, Romantic Movies",88,3,1,3.0,Adult,Movie
s745,TV Show,Locombianos,Colombia,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, Stand-Up Comedy & Talk Shows",121,3,0,3.0,Adult,Movie
s746,Movie,Until Midnight,United Arab Emirates,2019,TV-14,"International Movies, Thrillers",499,2,0,3.0,Teen,Movie
s747,Movie,Awake,United States,2021,TV-MA,"Dramas, Thrillers",603,2,1,3.0,Adult,Movie
s748,Movie,Confusion Na Wa,Nigeria,2013,TV-MA,"Comedies, Dramas, International Movies",368,3,1,3.0,Adult,Movie
s749,TV Show,"Fresh, Fried & Crispy",United States,2021,TV-PG,Reality TV,603,1,0,3.0,Family,Movie
s750,TV Show,L.A.’s Finest,United States,2021,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Comedies",603,3,0,3.0,Adult,Movie
s751,Movie,Tragic Jungle,"Mexico, France, Colombia",2021,TV-MA,"Dramas, Independent Movies, International Movies",347,3,1,3.0,Adult,Movie
s752,TV Show,Guru Aur Bhole,United States,2018,TV-Y7,"Kids' TV, TV Comedies",603,2,0,3.0,Family,Movie
s753,Movie,Vampire Academy,"United States, United Kingdom",2014,PG-13,"Action & Adventure, Comedies, Sci-Fi & Fantasy",718,3,0,3.0,Teen,Movie
s754,TV Show,"Newly Rich, Newly Poor",Colombia,2007,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",121,3,0,3.0,Adult,Movie
s755,Movie,A Private War,"United Kingdom, United States",2018,R,"Dramas, Independent Movies",589,2,1,3.0,Adult,Movie
s756,Movie,Kitty Love: An Homage to Cats,Netherlands,2021,TV-G,"Children & Family Movies, Documentaries, International Movies",354,3,0,3.0,Family,Movie
s757,Movie,Small Chops,Nigeria,2020,TV-MA,"Dramas, International Movies, Romantic Movies",368,3,1,3.0,Adult,Movie
s758,Movie,Breaking Boundaries: The Science Of Our Planet,United States,2021,TV-PG,Documentaries,603,1,0,3.0,Family,Movie
s759,TV Show,Feel Good,United Kingdom,2021,TV-MA,"Romantic TV Shows, TV Comedies, TV Dramas",506,3,1,3.0,Adult,Movie
s760,Movie,Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,United States,2015,TV-G,Movies,603,1,0,3.0,Family,Movie
s761,Movie,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,United States,2015,TV-G,Movies,603,1,0,3.0,Family,Movie
s762,TV Show,Human: The World Within,United States,2021,TV-PG,"Docuseries, Science & Nature TV",603,2,0,3.0,Family,Movie
s763,Movie,Sweet & Sour,South Korea,2021,TV-14,"Comedies, International Movies, Romantic Movies",435,3,0,3.0,Teen,Movie
s764,TV Show,Sweet Tooth,United States,2021,TV-14,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",603,3,1,3.0,Teen,Movie
s765,Movie,Trippin' with the Kandasamys,South Africa,2021,TV-14,"Comedies, International Movies, Romantic Movies",426,3,0,3.0,Teen,Movie
s766,Movie,Xtreme,Spain,2021,TV-MA,"Action & Adventure, International Movies",444,2,0,3.0,Adult,Movie
s767,Movie,Alan Saldaña: Locked Up,Mexico,2021,TV-MA,Stand-Up Comedy,342,1,0,3.0,Adult,Movie
s768,TV Show,Creator's File: GOLD,Japan,2021,TV-14,"International TV Shows, TV Comedies",319,2,0,3.0,Teen,Movie
s769,Movie,Dancing Queens,Sweden,2021,TV-MA,"Comedies, Dramas, International Movies",470,3,1,3.0,Adult,Movie
s770,Movie,From Stress to Happiness,Argentina,2020,TV-G,"Documentaries, International Movies",2,2,0,3.0,Family,Movie
s771,Movie,Myriam Fares: The Journey,United Arab Emirates,2021,TV-14,"Documentaries, International Movies, Music & Musicals",499,3,0,3.0,Teen,Movie
s772,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,United States,2021,TV-14,TV Shows,603,1,0,3.0,Teen,Movie
s773,TV Show,Summertime,Italy,2021,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",302,3,1,3.0,Adult,Movie
s774,Movie,The Girl and the Gun,Philippines,2019,TV-MA,"Dramas, International Movies, Thrillers",388,3,1,3.0,Adult,Movie
s775,Movie,2 Hearts,United States,2020,PG-13,"Dramas, Faith & Spirituality, Romantic Movies",603,3,1,3.0,Teen,Movie
s776,Movie,A Perfect Ending,United States,2012,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",603,3,1,3.0,Adult,Movie
s777,Movie,American Outlaws,United States,2001,PG-13,Action & Adventure,603,1,0,3.0,Teen,Movie
s778,Movie,And Then Came Lola,United States,2009,TV-MA,"Comedies, Independent Movies, LGBTQ Movies",603,3,0,3.0,Adult,Movie
s779,TV Show,Attack on Titan,Japan,2013,TV-MA,"Anime Series, International TV Shows",319,2,0,3.0,Adult,Movie
s780,Movie,Battlefield Earth,United States,2000,PG-13,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",603,3,0,3.0,Teen,Movie
s781,TV Show,Ben & Holly's Little Kingdom,United Kingdom,2019,TV-Y,Kids' TV,506,1,0,3.0,Family,Movie
s782,Movie,Black Holes | The Edge of All We Know,United States,2021,TV-14,Documentaries,603,1,0,3.0,Teen,Movie
s783,Movie,Bliss,"Canada, United States",1997,R,"Dramas, Romantic Movies",86,2,1,3.0,Adult,Movie
s784,Movie,Carnaval,Brazil,2021,TV-MA,"Comedies, International Movies, Music & Musicals",45,3,0,3.0,Adult,Movie
s785,Movie,Cloudburst,"United States, Canada",2011,TV-MA,"Comedies, Dramas, Independent Movies",621,3,1,3.0,Adult,Movie
s786,TV Show,Cocomelon,United States,2021,TV-Y,Kids' TV,603,1,0,3.0,Family,Movie
s787,Movie,Company of Heroes,United States,2013,R,"Action & Adventure, Dramas",603,2,1,3.0,Adult,Movie
s788,Movie,Cradle 2 the Grave,United States,2003,R,Action & Adventure,603,1,0,3.0,Adult,Movie
s789,Movie,Domestic Disturbance,United States,2001,PG-13,Thrillers,603,1,0,3.0,Teen,Movie
s790,TV Show,Downton Abbey,United Kingdom,2015,TV-14,"British TV Shows, International TV Shows, TV Dramas",506,3,1,3.0,Teen,Movie
s791,Movie,Dream/Killer,United States,2015,TV-MA,Documentaries,603,1,0,3.0,Adult,Movie
s792,Movie,Felon,United States,2008,R,"Action & Adventure, Dramas",603,2,1,3.0,Adult,Movie
s793,Movie,Flipped,United States,2010,PG,"Comedies, Dramas, Romantic Movies",603,3,1,3.0,Family,Movie
s794,Movie,Fools Rush In,United States,1997,PG-13,"Comedies, Romantic Movies",603,2,0,3.0,Teen,Movie
s795,Movie,Gold Statue,Nigeria,2019,TV-14,"Comedies, Dramas, International Movies",368,3,1,3.0,Teen,Movie
s796,TV Show,Happy Endings,United States,2012,TV-14,TV Comedies,603,1,0,3.0,Teen,Movie
s797,Movie,Hostel: Part III,United States,2011,R,"Cult Movies, Horror Movies",603,2,0,3.0,Adult,Movie
s798,Movie,I Am Sam,United States,2001,PG-13,Dramas,603,1,1,3.0,Teen,Movie
s799,Movie,Love Jones,United States,1997,R,"Comedies, Dramas, Independent Movies",603,3,1,3.0,Adult,Movie
s800,Movie,Million Dollar Baby,United States,2004,PG-13,"Dramas, Sports Movies",603,2,1,3.0,Teen,Movie
s801,Movie,Mosquita y Mari,United States,2012,TV-14,"Dramas, Independent Movies, LGBTQ Movies",603,3,1,3.0,Teen,Movie
s802,Movie,Never Back Down 2: The Beatdown,United States,2011,R,"Action & Adventure, Dramas, Sports Movies",603,3,1,3.0,Adult,Movie
s803,Movie,Ninja Assassin,"Germany, United States, France",2009,R,Action & Adventure,230,1,0,3.0,Adult,Movie
s804,TV Show,Ouran High School Host Club,Japan,2006,TV-PG,"Anime Series, Romantic TV Shows, Teen TV Shows",319,3,0,3.0,Family,Movie
s805,Movie,Population 436,"Canada, United States",2006,R,"Horror Movies, Thrillers",86,2,0,3.0,Adult,Movie
s806,TV Show,Racket Boys,United States,2021,TV-14,"International TV Shows, TV Comedies, TV Dramas",603,3,1,3.0,Teen,Movie
s807,Movie,Seven Souls in the Skull Castle: Season Moon Jogen,United States,2017,TV-14,"Action & Adventure, Dramas, International Movies",603,3,1,3.0,Teen,Movie
s808,Movie,Seven Souls in the Skull Castle: Season Moon Kagen,United States,2017,TV-PG,"Action & Adventure, Dramas, International Movies",603,3,1,3.0,Family,Movie
s809,Movie,Sniper: Legacy,"United States, Bulgaria",2014,R,Action & Adventure,618,1,0,3.0,Adult,Movie
s810,Movie,Starsky & Hutch,United States,2004,PG-13,"Action & Adventure, Comedies",603,2,0,3.0,Teen,Movie
s811,Movie,Streets of Fire,United States,1984,PG,"Action & Adventure, Classic Movies, Cult Movies",603,3,0,3.0,Family,Movie
s812,Movie,Super Monsters: Once Upon a Rhyme,United States,2021,TV-Y,Children & Family Movies,603,1,0,3.0,Family,Movie
s813,Movie,Swordfish,United States,2001,R,Action & Adventure,603,1,0,3.0,Adult,Movie
s814,TV Show,The Adventures of Sonic the Hedgehog,"United States, Canada",1993,TV-Y7,Kids' TV,621,1,0,3.0,Family,Movie
s815,Movie,The Four Seasons,United States,1981,PG,"Comedies, Romantic Movies",603,2,0,3.0,Family,Movie
s816,Movie,The Girl King,United States,2015,TV-MA,"Dramas, International Movies, LGBTQ Movies",603,3,1,3.0,Adult,Movie
s817,Movie,The Interpreter,"United Kingdom, France, Germany, United States",2005,PG-13,Thrillers,539,1,0,3.0,Teen,Movie
s818,Movie,The Meddler,United States,2015,PG-13,"Comedies, Dramas, Independent Movies",603,3,1,3.0,Teen,Movie
s819,Movie,The Mirror Has Two Faces,United States,1996,PG-13,"Comedies, Dramas, Romantic Movies",603,3,1,3.0,Teen,Movie
s820,Movie,The Outlaw Josey Wales,United States,1976,PG,"Action & Adventure, Classic Movies",603,2,0,3.0,Family,Movie
s821,TV Show,The Platform,United Arab Emirates,2021,TV-14,"International TV Shows, TV Dramas, TV Mysteries",499,3,1,3.0,Teen,Movie
s822,Movie,The Wedding Guest,United Kingdom,2018,R,"Dramas, Romantic Movies, Thrillers",506,3,1,3.0,Adult,Movie
s823,Movie,The Wind,United States,2019,R,Horror Movies,603,1,0,3.0,Adult,Movie
s824,Movie,Then Came You,United States,2019,TV-MA,"Comedies, Dramas, Independent Movies",603,3,1,3.0,Adult,Movie
